"","x"
"883","https://www.finextra.com/newsarticle/31118/ant-financial-and-ck-hutchison-form-mobile-wallet-jv"
"884","https://www.finextra.com/newsarticle/29979/hsbc-to-stir-up-local-rivalry-with-launch-of-p2p-payments-app-in-hong-kong"
"885","https://www.finextra.com/newsarticle/31795/riyad-bank-to-issue-contactless-bracelets"
"886","https://www.finextra.com/newsarticle/31502/capital-one-acquires-machine-learning-consultancy-notch"
"887","https://www.finextra.com/newsarticle/30260/capital-one-unveils-emoji-speaking-sms-bot"
"888","https://www.finextra.com/newsarticle/31733/natwest-sets-up-network-of-fintech-accelerator-hubs"
"889","https://www.finextra.com/newsarticle/31133/psd2-brits-dont-trust-retailers-and-social-media-platforms-with-bank-details"
"890","https://www.finextra.com/newsarticle/30029/consumers-unaware-of-open-banking---equifax"
"891","https://www.finextra.com/newsarticle/31696/deutsche-bourse-to-run-crypto-asset-contest"
"892","https://www.finextra.com/newsarticle/24734/bian-signs-pnc-as-first-us-bank-member"
"893","https://www.finextra.com/newsarticle/31525/wells-fargo-to-close-900-branches"
"894","https://www.finextra.com/newsarticle/31420/psd2-laying-the-regulatory-foundation-for-a-new-age-in-payments"
"895","https://www.finextra.com/newsarticle/31380/commission-sets-deadline-for-banks-to-meet-new-payment-standards"
"896","https://www.finextra.com/newsarticle/30772/eba-rejects-commission-amendments-on-screen-scraping-under-psd2"
"897","https://www.finextra.com/newsarticle/30659/countdown-to-psd2-finextra-surveys-financial-institutions-on-readiness-and-strategies"
"898","https://www.finextra.com/newsarticle/30248/psd2-dominates-discussion-on-day-one-of-european-payments-summit"
"899","https://www.finextra.com/newsarticle/28564/finextra-psd2-study-explores-implications-for-eu-payments-providers"
"900","https://www.finextra.com/newsarticle/27949/european-parliament-rubberstamps-payment-services-directive"
"901","https://www.finextra.com/newsarticle/27312/european-lawmakers-agree-revised-payments-services-directive"
"902","https://www.finextra.com/newsarticle/31651/nordic-banks-strive-for-harmonised-cross-border-payments-infrastructure"
"903","https://www.finextra.com/newsarticle/31604/macquarie-leads-australian-move-to-open-banking-model-with-first-live-deployment"
"904","https://www.finextra.com/newsarticle/31500/swift-institute-challenges-university-teams-to-tackle-data-privacy-under-open-api"
"905","https://www.finextra.com/newsarticle/31437/australian-government-amends-aml-rules-to-cover-digital-currencies"
"906","https://www.finextra.com/newsarticle/31282/australian-fintech-sector-comes-of-age-as-revenues-surge"
"907","https://www.finextra.com/newsarticle/31076/macquarie-takes-on-australias-big-four-with-open-banking-portal"
"908","https://www.finextra.com/newsarticle/30989/digital-identity-virtual-cash-and-regtech-on-australian-regulatory-agenda"
"909","https://www.finextra.com/newsarticle/30536/australian-budget-promises-a-raft-of-reforms-to-boost-fintech"
"910","https://www.finextra.com/newsarticle/29908/hsbc-and-nab-open-api-developer-portals"
"911","https://www.finextra.com/newsarticle/29815/open-banking-in-australia-moves-a-step-closer"
"912","https://www.finextra.com/newsarticle/31647/central-bankers-unnerved-by-cryptocurrency-bubble"
"913","https://www.finextra.com/newsarticle/31573/mobile-wallet-providers-join-forces-for-unified-qr-payments-in-singapore"
"914","https://www.finextra.com/newsarticle/30849/twenty-firms-to-compete-for-5-million-open-api-prize"
"915","https://www.finextra.com/newsarticle/31568/jpmorgan-chase-to-open-400-new-branches"
"916","https://www.finextra.com/newsarticle/31528/erste-group-brings-psd2-ready-digital-platform-to-slovakia"
"917","https://www.finextra.com/newsarticle/31184/danske-bank-terminates-mobilepay-in-norway-enters-talks-with-vipps"
"918","https://www.finextra.com/newsarticle/29812/uk-consults-on-open-banking-plan"
"919","https://www.finextra.com/newsarticle/28439/uk-sets-out-open-banking-api-framework"
"920","https://www.finextra.com/newsarticle/27129/uk-govt-pushes-ahead-with-plan-for-open-banking-api-standard"
"921","https://www.finextra.com/newsarticle/31479/italian-banks-to-test-r3-corda-for-payments-reconciliation"
"922","https://www.finextra.com/newsarticle/31469/bob-diamond-weighs-10-million-stake-in-tandem"
"923","https://www.finextra.com/newsarticle/31456/aspiration-raises-47m-for-banking-with-a-conscience"
"924","https://www.finextra.com/newsarticle/30144/nesta-launches-5-million-open-api-challenge"
"925","https://www.finextra.com/newsarticle/29386/nesta-seeks-head-to-run-fintech-challenge-prize-programme"
"926","https://www.finextra.com/newsarticle/31381/savings-app-chip-sets-sights-on-banking-licence"
"927","https://www.finextra.com/newsarticle/31164/this-time-is-different-bofes-hauser-hails-fintech-revolution"
"928","https://www.finextra.com/newsarticle/30854/bank-of-england-comes-good-on-promise-to-provide-non-banks-with-direct-access-to-rtgs"
"929","https://www.finextra.com/newsarticle/30297/bank-of-england-sets-up-fintech-community-runs-blockchain-and-ai-trials"
"930","https://www.finextra.com/newsarticle/29744/bofe-uses-accelerator-to-gain-real-world-fintech-experience"
"931","https://www.finextra.com/newsarticle/29710/bank-of-england-officials-watch-as-cyber-attack-unfolds"
"932","https://www.finextra.com/newsarticle/31367/fca-slaps-trader-who-outfoxed-algos-with-60k-fine"
"933","https://www.finextra.com/newsarticle/29521/psd2-a-golden-opportunity-for-banks--new-finextra-paper"
"934","https://www.finextra.com/newsarticle/31216/sibos-2017-how-to-profit-from-the-data-goldrush"
"935","https://www.finextra.com/newsarticle/31212/sibos-2017-api-or-the-highway"
"936","https://www.finextra.com/newsarticle/31141/canadian-lenders-issue-open-banking-warning"
"937","https://www.finextra.com/newsarticle/31120/asx-increasingly-confident-about-blockchain-replacement-for-chess"
"938","https://www.finextra.com/newsarticle/31079/hsbc-switches-on-selfie-payments-in-china"
"939","https://www.finextra.com/newsarticle/30814/hsbc-and-barclays-join-eu-project-to-test-the-use-of-digital-ids-for-cross-border-banking"
"940","https://www.finextra.com/newsarticle/30594/twins-fool-hsbc-voice-biometrics---bbc"
"941","https://www.finextra.com/newsarticle/29993/hsbc-forms-tech-advisory-board"
"942","https://www.finextra.com/newsarticle/28348/hsbc-app-gives-customers-a-nudge-if-theyre-spending-too-much"
"943","https://www.finextra.com/newsarticle/30705/online-and-contactless-drive-surge-in-uk-card-spending"
"944","https://www.finextra.com/newsarticle/30687/berlin-group-to-publish-single-api-standard-for-psd2"
"945","https://www.finextra.com/newsarticle/30600/european-commission-calls-on-eba-to-rethink-screen-scraping-ban"
"946","https://www.finextra.com/newsarticle/30202/nordea-readies-for-psd2-with-open-banking-api-site"
"947","https://www.finextra.com/newsarticle/30076/worldpay-poaches-santander-innovation-head"
"948","https://www.finextra.com/newsarticle/29994/competition-watchdog-welcomes-overhaul-of-current-account-switching-scheme"
"949","https://www.finextra.com/newsarticle/29281/cma-pins-hopes-on-technology-revolution-to-shake-up-uk-banking"
"950","https://www.finextra.com/newsarticle/28897/competition-watchdog-pushes-retail-banking-reforms"
"951","https://www.finextra.com/newsarticle/26666/competition-watchdog-to-investigate-uk-current-account-and-sme-banking-market"
"952","https://www.finextra.com/newsarticle/30716/live-ebaday-2017-day-two"
"953","https://www.finextra.com/newsarticle/30429/after-trashing-swift-gpi-ripple-hires-its-biz-director"
"954","https://www.finextra.com/newsarticle/30264/fedwire-and-chips-to-align-with-swift-gpi"
"955","https://www.finextra.com/newsarticle/30061/swift-takes-startup-challenge-to-africa-and-russia"
"956","https://www.finextra.com/newsarticle/29277/innotribe-expands-at-sibos-as-innovation-chat-moves-centre-stage"
"957","https://www.finextra.com/newsarticle/28903/swift-adopts-buy-and-build-approach-for-new-compliance-challenge"
"958","https://www.finextra.com/newsarticle/30591/bbva-brings-info-and-payments-to-social-and-messaging-networks"
"959","https://www.finextra.com/newsarticle/30561/monzo-puts-api-development-on-the-back-burner"
"960","https://www.finextra.com/newsarticle/30478/bbva-steps-up-fintech-acquisition-strategy-with-purchase-of-openpay"
"961","https://www.finextra.com/newsarticle/30370/citi-takes-api-developer-hub-to-hong-kong"
"962","https://www.finextra.com/newsarticle/30359/bbva-creates-global-head-of-data-role"
"963","https://www.finextra.com/newsarticle/30315/un-taps-bbva-api-card-data-for-climate-change-project"
"964","https://www.finextra.com/newsarticle/30280/bbva-opens-fintech-olympics"
"965","https://www.finextra.com/newsarticle/30258/dutch-mobile-bank-bunq-moves-into-germany-and-releases-open-api"
"966","https://www.finextra.com/newsarticle/30205/citi-launches-api-for-corporate-treasurers"
"967","https://www.finextra.com/newsarticle/30135/bbva-seeks-new-model-for-low-interest-rate-banking"
"968","https://www.finextra.com/newsarticle/30125/wells-fargo-refines-innovation-effort-zones-in-on-payments-ai-and-apis"
"969","https://www.finextra.com/newsarticle/29120/bbva-explains-scrum-culture-initiative"
"970","https://www.finextra.com/newsarticle/28511/former-simple-exec-joins-bbva-as-head-of-open-api"
"971","https://www.finextra.com/newsarticle/28358/bbva-gets-agile-as-scrum-teams-tear-up-the-bank-it-rule-book"
"972","https://www.finextra.com/newsarticle/30321/revolut-to-undertake-4-million-crowdfund-raise-launches-subscription-service"
"973","https://www.finextra.com/newsarticle/26677/alternative-finance-sector-set-for-explosive-growth"
"974","https://www.finextra.com/newsarticle/30022/currencycloud-names-former-misys-man-addario-as-cto"
"975","https://www.finextra.com/newsarticle/27506/currencycloud-scores-18-million-funding-round"
"976","https://www.finextra.com/newsarticle/30199/ogden-takes-the-wraps-off-clearbank"
"977","https://www.finextra.com/newsarticle/27246/women-in-fintech---amy-nauiokas-co-founder-and-president-of-the-anthemis-group"
"978","https://www.finextra.com/newsarticle/29250/clearxchange-p2p-payments-network-expands-through-visa-and-mastercard-deals"
"979","https://www.finextra.com/newsarticle/30130/usaa-opens-new-design-studio"
"980","https://www.finextra.com/newsarticle/29595/nordea-ditches-swipp-m-payments-for-danske-banks-mobilepay"
"981","https://www.finextra.com/newsarticle/28666/dutch-central-bank-in-digital-currency-plan"
"982","https://www.finextra.com/newsarticle/28637/dnb-to-cut-600-staff-in-massive-branch-closure-programme"
"983","https://www.finextra.com/newsarticle/28140/norwegian-mobile-payments-service-valyou-shuts-down"
"984","https://www.finextra.com/newsarticle/25448/dnb-and-telenor-to-roll-out-national-nfc-payments-platform"
"985","https://www.finextra.com/newsarticle/29875/police-dismantle-cyber-crime-malware-network"
"986","https://www.finextra.com/newsarticle/29826/eba-told-that-tougher-authentication-will-have-a-chilling-effect-on-single-market"
"987","https://www.finextra.com/newsarticle/29802/visa-slams-european-plans-for-stronger-online-transaction-authentication-rules"
"988","https://www.finextra.com/newsarticle/28891/banks-set-to-lose-43-of-retail-payments-revenue-under-psd2"
"989","https://www.finextra.com/newsarticle/28841/eba-looks-into-financial-institutions-use-of-consumer-data"
"990","https://www.finextra.com/newsarticle/27327/banks-rethinking-business-models-as-psd2-looms---finextra-research"
"991","https://www.finextra.com/newsarticle/29530/samsung-moves-into-big-brother-territory"
"992","https://www.finextra.com/newsarticle/29300/when-banking-meets-the-internet-of-things"
"993","https://www.finextra.com/newsarticle/29145/psd2-german-regulator-rules-restriction-of-e-payment-services-by-banks-violates-competition-law"
"994","https://www.finextra.com/newsarticle/29007/token-launches-payment-network-for-psd2-compliance"
"995","https://www.finextra.com/newsarticle/32080/mylo-ships-canadian-mobile-giving-platform"
"996","https://www.finextra.com/newsarticle/32078/oz-digital-challenger-volt-gets-licence"
"997","https://www.finextra.com/newsarticle/31957/australian-fintech-firms-call-for-competition-watchdog-to-police-open-banking-roll-out"
"998","https://www.finextra.com/newsarticle/31946/westpac-and-commbank-hit-back-at-aus-open-banking-plans"
"999","https://www.finextra.com/newsarticle/31750/nomura-takes-quantum-step-in-stock-market-forecasting"
"1000","https://www.finextra.com/newsarticle/31280/nab-to-shed-6000-jobs-and-create-2000-new-digital-positions"
"1001","https://www.finextra.com/newsarticle/30247/nab-ventures-leads-24m-funding-round-for-cross-border-payments-startup-veem"
"1002","https://www.finextra.com/newsarticle/31711/jyske-bank-to-launch-robo-advisory-service-using-munnypot-platform"
"1003","https://www.finextra.com/newsarticle/31186/fintech-investment-rebounds-in-q2"
"1004","https://www.finextra.com/newsarticle/31139/anz-acquires-proptech-startup-realas"
"1005","https://www.finextra.com/newsarticle/30658/nab-opens-client-access-to-equity-investments-via-ourcrowd"
"1006","https://www.finextra.com/newsarticle/30632/rbc-and-nab-invest-in-financial-management-software-firm-wave"
"1007","https://www.finextra.com/newsarticle/30563/ebaday-2017-towards-full-payments-digitalisation"
"1008","https://www.finextra.com/newsarticle/30349/nordea-prepares-for-the-robot-future-with-virtual-employees"
"1009","https://www.finextra.com/newsarticle/30016/posb-virtual-agent-chats-with-customers-on-facebook"
"1010","https://www.finextra.com/newsarticle/29796/emirates-nbd-tests-virtual-assistant-eva"
"1011","https://www.finextra.com/newsarticle/28788/swedbank-adds-virtual-assistant-to-website"
"1012","https://www.finextra.com/newsarticle/28561/meet-luvo-royal-bank-of-scotlands-new-virtual-assistant"
"1013","https://www.finextra.com/newsarticle/27631/usaa-introduces-savings-coach-virtual-assistant"
"1014","https://www.finextra.com/newsarticle/14801/yorkshire-introduces-virtual-agent-to-chat-with-mortgage-customers"
"1015","https://www.finextra.com/newsarticle/29434/gold-bullion-hacker-gets-jail-term"
"1016","https://www.finextra.com/newsarticle/29354/westpac-launches-databank-for-corporate-data-exchange"
"1017","https://www.finextra.com/newsarticle/29274/westpac-doubles-down-on-fintech-venture-fund"
"1018","https://www.finextra.com/newsarticle/28932/nab-westpac-and-qantas-pump-105-million-into-data-republic"
"1019","https://www.finextra.com/newsarticle/28631/westpac-trials-video-conferencing-tech-for-customer-sign-language-service"
"1020","https://www.finextra.com/newsarticle/27888/westpac-offers-customers-caffeine-boost-through-coffee-ordering-app-tie-up"
